Area_Name,Major_Text,Crime_Count
Barnet,Theft and Handling,209
Barnet,Theft and Handling,192
Barnet,Theft and Handling,175
Barnet,Theft and Handling,101
Barnet,Theft and Handling,96
Barnet,Theft and Handling,103
Barnet,Theft and Handling,146
Barnet,Theft and Handling,132
Barnet,Theft and Handling,162
Barnet,Theft and Handling,151
Barnet,Theft and Handling,138
Barnet,Theft and Handling,116
Barnet,Theft and Handling,121
Barnet,Theft and Handling,138
Barnet,Theft and Handling,140
Barnet,Theft and Handling,186
Barnet,Violence Against the Person,129
Barnet,Violence Against the Person,122
Barnet,Violence Against the Person,102
Barnet,Violence Against the Person,120
Barnet,Violence Against the Person,119
Barnet,Violence Against the Person,146
Barnet,Violence Against the Person,141
Barnet,Violence Against the Person,133
Barnet,Violence Against the Person,137
Barnet,Violence Against the Person,132
Barnet,Violence Against the Person,114
Barnet,Violence Against the Person,128
Barnet,Violence Against the Person,114
Barnet,Violence Against the Person,135
Barnet,Violence Against the Person,165
Barnet,Violence Against the Person,154
Barnet,Violence Against the Person,142
Barnet,Violence Against the Person,171
Barnet,Violence Against the Person,182
Barnet,Violence Against the Person,148
Barnet,Violence Against the Person,159
Barnet,Violence Against the Person,140
Barnet,Violence Against the Person,151
Barnet,Violence Against the Person,168
Barnet,Violence Against the Person,200
Barnet,Violence Against the Person,165
Barnet,Violence Against the Person,250
Barnet,Violence Against the Person,210
Barnet,Violence Against the Person,245
Barnet,Violence Against the Person,222
Barnet,Violence Against the Person,231
Barnet,Violence Against the Person,289
Barnet,Violence Against the Person,285
Barnet,Violence Against the Person,264
Barnet,Violence Against the Person,284
Barnet,Violence Against the Person,262
Barnet,Violence Against the Person,267
Barnet,Violence Against the Person,210
Barnet,Violence Against the Person,222
Barnet,Violence Against the Person,1
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,1
Barnet,Violence Against the Person,1
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,2
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,0
Barnet,Violence Against the Person,12
Barnet,Violence Against the Person,6
Barnet,Violence Against the Person,4
Barnet,Violence Against the Person,9
Barnet,Violence Against the Person,8
Barnet,Violence Against the Person,10
Barnet,Violence Against the Person,15
Barnet,Violence Against the Person,15
Barnet,Violence Against the Person,8
Barnet,Violence Against the Person,18
Barnet,Violence Against the Person,14
Barnet,Violence Against the Person,5
Barnet,Violence Against the Person,10
Barnet,Violence Against the Person,27
Barnet,Violence Against the Person,27
Barnet,Violence Against the Person,31
Barnet,Violence Against the Person,17
Barnet,Violence Against the Person,42
Barnet,Violence Against the Person,33
Barnet,Violence Against the Person,32
Barnet,Violence Against the Person,26
Barnet,Violence Against the Person,49
Barnet,Violence Against the Person,34
Barnet,Violence Against the Person,48
Barnet,Violence Against the Person,30
Barnet,Violence Against the Person,29
Barnet,Violence Against the Person,61
Barnet,Violence Against the Person,53
Barnet,Violence Against the Person,41
Barnet,Violence Against the Person,65
Barnet,Violence Against the Person,62
Barnet,Violence Against the Person,51
Barnet,Violence Against the Person,56
Barnet,Violence Against the Person,69
Barnet,Violence Against the Person,43
Barnet,Violence Against the Person,59
Barnet,Violence Against the Person,65
Barnet,Violence Against the Person,40
Barnet,Violence Against the Person,58
Bexley,Burglary,21
Bexley,Burglary,32
Bexley,Burglary,33
Bexley,Burglary,37
Bexley,Burglary,29
Bexley,Burglary,27
Bexley,Burglary,32
Bexley,Burglary,43
Bexley,Burglary,35
Bexley,Burglary,39
Bexley,Burglary,38
Bexley,Burglary,35
Bexley,Burglary,35
Bexley,Burglary,84
Bexley,Burglary,86
Bexley,Burglary,73
Bexley,Burglary,57
Bexley,Burglary,31
Bexley,Burglary,30
Bexley,Burglary,38
Bexley,Burglary,42
Bexley,Burglary,26
Bexley,Burglary,48
Bexley,Burglary,77
Bexley,Burglary,104
Bexley,Burglary,99
Bexley,Criminal Damage,25
Bexley,Criminal Damage,32
Bexley,Criminal Damage,22
Bexley,Criminal Damage,16
Bexley,Criminal Damage,27
Bexley,Criminal Damage,27
Bexley,Criminal Damage,15
Bexley,Criminal Damage,33
Bexley,Criminal Damage,32
Bexley,Criminal Damage,26
Bexley,Criminal Damage,34
Bexley,Criminal Damage,25
Bexley,Criminal Damage,32
Bexley,Criminal Damage,69
Bexley,Criminal Damage,66
Bexley,Criminal Damage,55
Bexley,Criminal Damage,73
Bexley,Criminal Damage,45
Bexley,Criminal Damage,67
Bexley,Criminal Damage,74
Bexley,Criminal Damage,57
Bexley,Criminal Damage,60
Bexley,Criminal Damage,76
Bexley,Criminal Damage,89
Bexley,Criminal Damage,94
Bexley,Criminal Damage,69
Bexley,Criminal Damage,12
Bexley,Criminal Damage,12
Bexley,Criminal Damage,10
Bexley,Criminal Damage,10
Bexley,Criminal Damage,9
Bexley,Criminal Damage,10
Bexley,Criminal Damage,12
Bexley,Criminal Damage,13
Bexley,Criminal Damage,10
Bexley,Criminal Damage,19
Bexley,Criminal Damage,15
Bexley,Criminal Damage,13
Bexley,Criminal Damage,6
Bexley,Criminal Damage,5
Bexley,Criminal Damage,21
Bexley,Criminal Damage,3
Bexley,Criminal Damage,29
Bexley,Criminal Damage,6
Bexley,Criminal Damage,27
Bexley,Criminal Damage,4
Bexley,Criminal Damage,32
Bexley,Criminal Damage,1
Bexley,Criminal Damage,33
Bexley,Criminal Damage,2
Bexley,Criminal Damage,31
Bexley,Criminal Damage,7
Bexley,Criminal Damage,19
Bexley,Criminal Damage,2
Bexley,Criminal Damage,40
Bexley,Criminal Damage,14
Bexley,Criminal Damage,40
Bexley,Criminal Damage,6
Bexley,Criminal Damage,20
Bexley,Criminal Damage,10
Bexley,Criminal Damage,20
Bexley,Criminal Damage,3
Bexley,Criminal Damage,21
Bexley,Criminal Damage,2
Bexley,Criminal Damage,36
Bexley,Drugs,10
Bexley,Drugs,5
Bexley,Drugs,7
Bexley,Drugs,6
Bexley,Drugs,5
Bexley,Drugs,10
Bexley,Drugs,6
Bexley,Drugs,6
Bexley,Drugs,5
Bexley,Drugs,7
Bexley,Drugs,3
Bexley,Drugs,3
Bexley,Drugs,3
Bexley,Drugs,2
Bexley,Drugs,0
Bexley,Drugs,0
Bexley,Drugs,3
Bexley,Drugs,1
Bexley,Drugs,0
Bexley,Drugs,1
Bexley,Drugs,0
Bexley,Drugs,0
Bexley,Drugs,0
Bexley,Drugs,0
Bexley,Drugs,0
Bexley,Drugs,0
Bexley,Drugs,58
Bexley,Drugs,58
Bexley,Drugs,63
Bexley,Drugs,64
Bexley,Drugs,51
Bexley,Drugs,52
Bexley,Drugs,29
Bexley,Drugs,52
Bexley,Drugs,40
Bexley,Drugs,46
Bexley,Drugs,62
Bexley,Drugs,49
Bexley,Drugs,43
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,1
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,1
Bexley,Fraud and Forgery,2
Bexley,Fraud and Forgery,1
Bexley,Fraud and Forgery,1
Bexley,Fraud and Forgery,1
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,2
Bexley,Fraud and Forgery,0
Bexley,Fraud and Forgery,1
Bexley,Fraud and Forgery,1
Bexley,Other Notifiable,0
Bexley,Other Notifiable,0
Bexley,Other Notifiable,3
Bexley,Other Notifiable,1
Bexley,Other Notifiable,0
Bexley,Other Notifiable,3
Bexley,Other Notifiable,0
Bexley,Other Notifiable,0
Bexley,Other Notifiable,2
Bexley,Other Notifiable,1
Bexley,Other Notifiable,4
Bexley,Other Notifiable,2
Bexley,Other Notifiable,0
Bexley,Other Notifiable,24
Bexley,Other Notifiable,14
Bexley,Other Notifiable,20
Bexley,Other Notifiable,25
Bexley,Other Notifiable,32
Bexley,Other Notifiable,29
Bexley,Other Notifiable,28
Bexley,Other Notifiable,18
Bexley,Other Notifiable,32
Bexley,Other Notifiable,33
Bexley,Other Notifiable,27
Bexley,Other Notifiable,22
Bexley,Other Notifiable,31
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,0
Bexley,Robbery,2
Bexley,Robbery,2
Bexley,Robbery,1
Bexley,Robbery,5
Bexley,Robbery,17
Bexley,Robbery,15
Bexley,Robbery,15
Bexley,Robbery,10
Bexley,Robbery,22
Bexley,Robbery,20
Bexley,Robbery,10
Bexley,Robbery,20
Bexley,Robbery,16
Bexley,Robbery,16
Bexley,Robbery,16
Bexley,Robbery,18
Bexley,Robbery,16
Bexley,Sexual Offences,17
Bexley,Sexual Offences,17
Bexley,Sexual Offences,21
Bexley,Sexual Offences,15
Bexley,Sexual Offences,23
Bexley,Sexual Offences,23
Bexley,Sexual Offences,14
Bexley,Sexual Offences,27
Bexley,Sexual Offences,21
Bexley,Sexual Offences,22
Bexley,Sexual Offences,13
Bexley,Sexual Offences,21
Bexley,Sexual Offences,27
Bexley,Sexual Offences,6
Bexley,Sexual Offences,9
Bexley,Sexual Offences,15
Bexley,Sexual Offences,13
Bexley,Sexual Offences,10
Bexley,Sexual Offences,17
Bexley,Sexual Offences,12
Bexley,Sexual Offences,9
Bexley,Sexual Offences,14
Bexley,Sexual Offences,6
Bexley,Sexual Offences,14
Bexley,Sexual Offences,10
Bexley,Sexual Offences,16
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,5
Bexley,Theft and Handling,2
Bexley,Theft and Handling,3
Bexley,Theft and Handling,5
Bexley,Theft and Handling,1
Bexley,Theft and Handling,2
Bexley,Theft and Handling,1
Bexley,Theft and Handling,2
Bexley,Theft and Handling,0
Bexley,Theft and Handling,4
Bexley,Theft and Handling,3
Bexley,Theft and Handling,17
Bexley,Theft and Handling,39
Bexley,Theft and Handling,20
Bexley,Theft and Handling,15
Bexley,Theft and Handling,12
Bexley,Theft and Handling,25
Bexley,Theft and Handling,21
Bexley,Theft and Handling,25
Bexley,Theft and Handling,13
Bexley,Theft and Handling,22
Bexley,Theft and Handling,29
Bexley,Theft and Handling,17
Bexley,Theft and Handling,28
Bexley,Theft and Handling,111
Bexley,Theft and Handling,109
Bexley,Theft and Handling,106
Bexley,Theft and Handling,111
Bexley,Theft and Handling,119
Bexley,Theft and Handling,123
Bexley,Theft and Handling,118
Bexley,Theft and Handling,122
Bexley,Theft and Handling,146
Bexley,Theft and Handling,141
Bexley,Theft and Handling,121
Bexley,Theft and Handling,133
Bexley,Theft and Handling,148
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,21
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,16
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,13
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,16
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,14
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,8
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,13
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,13
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,9
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,15
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,20
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,17
Bexley,Theft and Handling,0
Bexley,Theft and Handling,0
Bexley,Theft and Handling,26
Bexley,Theft and Handling,45
Bexley,Theft and Handling,62
Bexley,Theft and Handling,50
Bexley,Theft and Handling,50
Bexley,Theft and Handling,25
Bexley,Theft and Handling,38
Bexley,Theft and Handling,45
Bexley,Theft and Handling,48
Bexley,Theft and Handling,59
Bexley,Theft and Handling,48
Bexley,Theft and Handling,47
Bexley,Theft and Handling,53
Bexley,Theft and Handling,46
Bexley,Theft and Handling,12
Bexley,Theft and Handling,10
Bexley,Theft and Handling,9
Bexley,Theft and Handling,11
Bexley,Theft and Handling,11
Bexley,Theft and Handling,14
Bexley,Theft and Handling,11
Bexley,Theft and Handling,11
Bexley,Theft and Handling,12
Bexley,Theft and Handling,15
Bexley,Theft and Handling,18
Bexley,Theft and Handling,17
Bexley,Theft and Handling,12
Bexley,Theft and Handling,77
Bexley,Theft and Handling,97
Bexley,Theft and Handling,66
Bexley,Theft and Handling,55
Bexley,Theft and Handling,69
Bexley,Theft and Handling,63
Bexley,Theft and Handling,109
Bexley,Theft and Handling,79
Bexley,Theft and Handling,62
Bexley,Theft and Handling,77
Bexley,Theft and Handling,73
Bexley,Theft and Handling,78
Bexley,Theft and Handling,94
Bexley,Theft and Handling,54
Bexley,Theft and Handling,73
Bexley,Theft and Handling,92
Bexley,Theft and Handling,71
Bexley,Theft and Handling,76
Bexley,Theft and Handling,65
Bexley,Theft and Handling,70
Bexley,Theft and Handling,57
Bexley,Theft and Handling,56
Bexley,Theft and Handling,70
Bexley,Theft and Handling,65
Bexley,Theft and Handling,58
Bexley,Theft and Handling,66
Bexley,Violence Against the Person,84
Bexley,Violence Against the Person,89
Bexley,Violence Against the Person,67
Bexley,Violence Against the Person,83
Bexley,Violence Against the Person,83
Bexley,Violence Against the Person,87
Bexley,Violence Against the Person,117
Bexley,Violence Against the Person,87
Bexley,Violence Against the Person,90
Bexley,Violence Against the Person,91
Bexley,Violence Against the Person,80
Bexley,Violence Against the Person,99
Bexley,Violence Against the Person,96
Bexley,Violence Against the Person,101
Bexley,Violence Against the Person,104
Bexley,Violence Against the Person,79
Bexley,Violence Against the Person,104
Bexley,Violence Against the Person,82
Bexley,Violence Against the Person,98
Bexley,Violence Against the Person,91
Bexley,Violence Against the Person,98
Bexley,Violence Against the Person,75
Bexley,Violence Against the Person,84
Bexley,Violence Against the Person,118
Bexley,Violence Against the Person,106
Bexley,Violence Against the Person,97
Bexley,Violence Against the Person,116
Bexley,Violence Against the Person,98
Bexley,Violence Against the Person,135
Bexley,Violence Against the Person,134
Bexley,Violence Against the Person,101
Bexley,Violence Against the Person,124
Bexley,Violence Against the Person,123
Bexley,Violence Against the Person,164
Bexley,Violence Against the Person,114
Bexley,Violence Against the Person,142
Bexley,Violence Against the Person,135
Bexley,Violence Against the Person,156
Bexley,Violence Against the Person,155
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,3
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,0
Bexley,Violence Against the Person,1
Bexley,Violence Against the Person,1
Bexley,Violence Against the Person,4
Bexley,Violence Against the Person,2
Bexley,Violence Against the Person,8
Bexley,Violence Against the Person,6
Bexley,Violence Against the Person,4
Bexley,Violence Against the Person,11
Bexley,Violence Against the Person,7
Bexley,Violence Against the Person,8
Bexley,Violence Against the Person,6
Bexley,Violence Against the Person,5
Bexley,Violence Against the Person,6
Bexley,Violence Against the Person,3
Bexley,Violence Against the Person,6
Bexley,Violence Against the Person,13
Bexley,Violence Against the Person,26
Bexley,Violence Against the Person,13
Bexley,Violence Against the Person,27
Bexley,Violence Against the Person,24
Bexley,Violence Against the Person,13
Bexley,Violence Against the Person,26
Bexley,Violence Against the Person,16
Bexley,Violence Against the Person,17
Bexley,Violence Against the Person,23
Bexley,Violence Against the Person,23
Bexley,Violence Against the Person,15
Bexley,Violence Against the Person,7
Bexley,Violence Against the Person,30
Bexley,Violence Against the Person,39
Bexley,Violence Against the Person,31
Bexley,Violence Against the Person,51
Bexley,Violence Against the Person,20
Bexley,Violence Against the Person,36
Bexley,Violence Against the Person,34
Bexley,Violence Against the Person,51
Bexley,Violence Against the Person,40
Bexley,Violence Against the Person,45
Bexley,Violence Against the Person,51
Bexley,Violence Against the Person,33
Bexley,Violence Against the Person,34
Brent,Criminal Damage,20
Brent,Criminal Damage,32
Brent,Drugs,14
Brent,Other Notifiable,2
Brent,Theft and Handling,5
Brent,Violence Against the Person,194
Brent,Theft and Handling,33
Brent,Violence Against the Person,1
Brent,Violence Against the Person,15
Brent,Criminal Damage,55
Brent,Drugs,3
Brent,Fraud and Forgery,3
Brent,Other Notifiable,44
Brent,Sexual Offences,30
Brent,Theft and Handling,232
Brent,Violence Against the Person,42
Brent,Robbery,75
Brent,Theft and Handling,0
Brent,Drugs,147
Brent,Sexual Offences,19
Brent,Theft and Handling,0
Brent,Theft and Handling,81
Brent,Theft and Handling,94
Brent,Theft and Handling,33
Brent,Theft and Handling,153
Brent,Theft and Handling,108
Brent,Violence Against the Person,92
Brent,Criminal Damage,7
Brent,Violence Against the Person,149
Brent,Burglary,69
Brent,Burglary,198
Brent,Robbery,7
Brent,Violence Against the Person,256
Brent,Fraud and Forgery,0
Brent,Criminal Damage,61
Brent,Criminal Damage,13
Brent,Criminal Damage,49
Brent,Drugs,13
Brent,Other Notifiable,2
Brent,Theft and Handling,2
